instanceID,instanceType,experimentID,interval,bandwidthUpload,bandwitdhDownload,Upload,Download,Total,setId,vmId,cmd,,,,,
i-092d725365619648f,m5d.large,1567242764,15.0 sec,224 Mbits/sec,458 Mbits/sec,0.224,0.458,0.682,44,41,iperf -c 172.31.82.184 --dualtest --window 416k --time 15,,,,,
i-092d725365619648f,m5d.large,1567242764,15.0 sec,453 Mbits/sec,425 Mbits/sec,0.453,0.425,0.878,44,41,iperf -c 172.31.82.184 --dualtest --window 416k --time 15,,,,,
i-092d725365619648f,m5d.large,1567242764,15.0 sec,552 Mbits/sec,426 Mbits/sec,0.552,0.426,0.978,44,41,iperf -c 172.31.82.184 --dualtest --window 416k --time 15,,,,,
i-092d725365619648f,m5d.large,1567242764,15.0 sec,688 Mbits/sec,687 Mbits/sec,0.688,0.687,1.375,44,41,iperf -c 172.31.82.184 --dualtest --window 416k --time 15,,,,,
i-092d725365619648f,m5d.large,1567242764,15.0 sec,163 Mbits/sec,878 Mbits/sec,0.163,0.878,1.041,44,41,iperf -c 172.31.82.184 --dualtest --window 416k --time 15,,,,,
i-092d725365619648f,m5d.large,1567242764,15.0 sec,722 Mbits/sec,579 Mbits/sec,0.722,0.579,1.301,44,41,iperf -c 172.31.82.184 --dualtest --window 416k --time 15,,,,,
i-092d725365619648f,m5d.large,1567242764,15.0 sec,237 Mbits/sec,348 Mbits/sec,0.237,0.348,0.585,44,41,iperf -c 172.31.82.184 --dualtest --window 416k --time 15,,,,,
i-092d725365619648f,m5d.large,1567242764,15.0 sec,288 Mbits/sec,305 Mbits/sec,0.288,0.305,0.593,44,41,iperf -c 172.31.82.184 --dualtest --window 416k --time 15,,,,,
i-092d725365619648f,m5d.large,1567242764,15.0 sec,376 Mbits/sec,426 Mbits/sec,0.376,0.426,0.802,44,41,iperf -c 172.31.82.184 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,847 Mbits/sec,785 Mbits/sec,0.847,0.785,1.632,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,682 Mbits/sec,605 Mbits/sec,0.682,0.605,1.287,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,633 Mbits/sec,783 Mbits/sec,0.633,0.783,1.416,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,833 Mbits/sec,442 Mbits/sec,0.833,0.442,1.275,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,684 Mbits/sec,704 Mbits/sec,0.684,0.704,1.388,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,701 Mbits/sec,555 Mbits/sec,0.701,0.555,1.256,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,710 Mbits/sec,555 Mbits/sec,0.71,0.555,1.265,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,635 Mbits/sec,521 Mbits/sec,0.635,0.521,1.156,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,710 Mbits/sec,679 Mbits/sec,0.71,0.679,1.389,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,405 Mbits/sec,447 Mbits/sec,0.405,0.447,0.852,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-0263ef7964e09dc38,m5d.large,1567242764,15.0 sec,396 Mbits/sec,516 Mbits/sec,0.396,0.516,0.912,44,42,iperf -c 172.31.81.159 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,922 Mbits/sec,600 Mbits/sec,0.922,0.6,1.522,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,715 Mbits/sec,440 Mbits/sec,0.715,0.44,1.155,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,300 Mbits/sec,333 Mbits/sec,0.3,0.333,0.633,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,364 Mbits/sec,377 Mbits/sec,0.364,0.377,0.741,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,670 Mbits/sec,619 Mbits/sec,0.67,0.619,1.289,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,612 Mbits/sec,438 Mbits/sec,0.612,0.438,1.05,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,704 Mbits/sec,585 Mbits/sec,0.704,0.585,1.289,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,563 Mbits/sec,507 Mbits/sec,0.563,0.507,1.07,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,696 Mbits/sec,608 Mbits/sec,0.696,0.608,1.304,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,536 Mbits/sec,662 Mbits/sec,0.536,0.662,1.198,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-04a78d41e591fbbec,m5d.large,1567242764,15.0 sec,628 Mbits/sec,490 Mbits/sec,0.628,0.49,1.118,44,43,iperf -c 172.31.81.120 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,289 Mbits/sec,281 Mbits/sec,0.289,0.281,0.57,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,313 Mbits/sec,293 Mbits/sec,0.313,0.293,0.606,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,408 Mbits/sec,516 Mbits/sec,0.408,0.516,0.924,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,715 Mbits/sec,611 Mbits/sec,0.715,0.611,1.326,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,710 Mbits/sec,633 Mbits/sec,0.71,0.633,1.343,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,326 Mbits/sec,538 Mbits/sec,0.326,0.538,0.864,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,299 Mbits/sec,782 Mbits/sec,0.299,0.782,1.081,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,701 Mbits/sec,517 Mbits/sec,0.701,0.517,1.218,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,697 Mbits/sec,625 Mbits/sec,0.697,0.625,1.322,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,361 Mbits/sec,330 Mbits/sec,0.361,0.33,0.691,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,,
i-0bb88275131056165,m5d.large,1567242764,15.0 sec,515 Mbits/sec,762 Mbits/sec,0.515,0.762,1.277,44,44,iperf -c 172.31.87.79 --dualtest --window 416k --time 15,,,,1.08601446280992,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,622 Mbits/sec,677 Mbits/sec,0.622,0.677,1.299,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,1.03 Gbits/sec,541 Mbits/sec,1.03,0.541,1.571,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,695 Mbits/sec,634 Mbits/sec,0.695,0.634,1.329,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,844 Mbits/sec,496 Mbits/sec,0.844,0.496,1.34,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,536 Mbits/sec,553 Mbits/sec,0.536,0.553,1.089,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,599 Mbits/sec,591 Mbits/sec,0.599,0.591,1.19,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,926 Mbits/sec,869 Mbits/sec,0.926,0.869,1.795,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,740 Mbits/sec,452 Mbits/sec,0.74,0.452,1.192,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,738 Mbits/sec,643 Mbits/sec,0.738,0.643,1.381,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,887 Mbits/sec,481 Mbits/sec,0.887,0.481,1.368,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,519 Mbits/sec,573 Mbits/sec,0.519,0.573,1.092,45,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,230 Mbits/sec,291 Mbits/sec,0.23,0.291,0.521,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,320 Mbits/sec,506 Mbits/sec,0.32,0.506,0.826,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,423 Mbits/sec,644 Mbits/sec,0.423,0.644,1.067,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,490 Mbits/sec,552 Mbits/sec,0.49,0.552,1.042,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,527 Mbits/sec,572 Mbits/sec,0.527,0.572,1.099,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,690 Mbits/sec,695 Mbits/sec,0.69,0.695,1.385,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,420 Mbits/sec,798 Mbits/sec,0.42,0.798,1.218,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,280 Mbits/sec,709 Mbits/sec,0.28,0.709,0.989,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,202 Mbits/sec,636 Mbits/sec,0.202,0.636,0.838,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,168 Mbits/sec,630 Mbits/sec,0.168,0.63,0.798,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,490 Mbits/sec,591 Mbits/sec,0.49,0.591,1.081,45,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,746 Mbits/sec,630 Mbits/sec,0.746,0.63,1.376,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,980 Mbits/sec,697 Mbits/sec,0.98,0.697,1.677,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,728 Mbits/sec,458 Mbits/sec,0.728,0.458,1.186,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,254 Mbits/sec,427 Mbits/sec,0.254,0.427,0.681,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,615 Mbits/sec,567 Mbits/sec,0.615,0.567,1.182,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,539 Mbits/sec,690 Mbits/sec,0.539,0.69,1.229,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,372 Mbits/sec,451 Mbits/sec,0.372,0.451,0.823,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,688 Mbits/sec,394 Mbits/sec,0.688,0.394,1.082,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,368 Mbits/sec,421 Mbits/sec,0.368,0.421,0.789,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,315 Mbits/sec,317 Mbits/sec,0.315,0.317,0.632,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,742 Mbits/sec,591 Mbits/sec,0.742,0.591,1.333,45,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,581 Mbits/sec,510 Mbits/sec,0.581,0.51,1.091,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,505 Mbits/sec,408 Mbits/sec,0.505,0.408,0.913,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,385 Mbits/sec,640 Mbits/sec,0.385,0.64,1.025,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,431 Mbits/sec,443 Mbits/sec,0.431,0.443,0.874,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,206 Mbits/sec,821 Mbits/sec,0.206,0.821,1.027,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,265 Mbits/sec,402 Mbits/sec,0.265,0.402,0.667,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,244 Mbits/sec,831 Mbits/sec,0.244,0.831,1.075,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,224 Mbits/sec,752 Mbits/sec,0.224,0.752,0.976,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,246 Mbits/sec,335 Mbits/sec,0.246,0.335,0.581,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,365 Mbits/sec,418 Mbits/sec,0.365,0.418,0.783,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,327 Mbits/sec,329 Mbits/sec,0.327,0.329,0.656,45,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,536 Mbits/sec,666 Mbits/sec,0.536,0.666,1.202,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,326 Mbits/sec,337 Mbits/sec,0.326,0.337,0.663,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,320 Mbits/sec,437 Mbits/sec,0.32,0.437,0.757,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,245 Mbits/sec,646 Mbits/sec,0.245,0.646,0.891,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,358 Mbits/sec,302 Mbits/sec,0.358,0.302,0.66,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,304 Mbits/sec,340 Mbits/sec,0.304,0.34,0.644,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,898 Mbits/sec,369 Mbits/sec,0.898,0.369,1.267,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,690 Mbits/sec,607 Mbits/sec,0.69,0.607,1.297,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,633 Mbits/sec,411 Mbits/sec,0.633,0.411,1.044,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,651 Mbits/sec,478 Mbits/sec,0.651,0.478,1.129,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,588 Mbits/sec,491 Mbits/sec,0.588,0.491,1.079,45,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,322 Mbits/sec,350 Mbits/sec,0.322,0.35,0.672,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,348 Mbits/sec,383 Mbits/sec,0.348,0.383,0.731,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,755 Mbits/sec,554 Mbits/sec,0.755,0.554,1.309,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,643 Mbits/sec,508 Mbits/sec,0.643,0.508,1.151,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,615 Mbits/sec,518 Mbits/sec,0.615,0.518,1.133,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,383 Mbits/sec,615 Mbits/sec,0.383,0.615,0.998,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,434 Mbits/sec,463 Mbits/sec,0.434,0.463,0.897,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,351 Mbits/sec,290 Mbits/sec,0.351,0.29,0.641,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,301 Mbits/sec,291 Mbits/sec,0.301,0.291,0.592,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,586 Mbits/sec,574 Mbits/sec,0.586,0.574,1.16,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,441 Mbits/sec,641 Mbits/sec,0.441,0.641,1.082,45,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,678 Mbits/sec,508 Mbits/sec,0.678,0.508,1.186,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,227 Mbits/sec,588 Mbits/sec,0.227,0.588,0.815,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,376 Mbits/sec,706 Mbits/sec,0.376,0.706,1.082,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,425 Mbits/sec,563 Mbits/sec,0.425,0.563,0.988,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,410 Mbits/sec,527 Mbits/sec,0.41,0.527,0.937,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,521 Mbits/sec,426 Mbits/sec,0.521,0.426,0.947,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,394 Mbits/sec,294 Mbits/sec,0.394,0.294,0.688,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,372 Mbits/sec,734 Mbits/sec,0.372,0.734,1.106,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,704 Mbits/sec,475 Mbits/sec,0.704,0.475,1.179,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,688 Mbits/sec,637 Mbits/sec,0.688,0.637,1.325,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-095af534cd9b2df54,m5d.large,1567242764,15.0 sec,722 Mbits/sec,587 Mbits/sec,0.722,0.587,1.309,45,7,iperf -c 172.31.93.137 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,692 Mbits/sec,517 Mbits/sec,0.692,0.517,1.209,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,660 Mbits/sec,432 Mbits/sec,0.66,0.432,1.092,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,687 Mbits/sec,433 Mbits/sec,0.687,0.433,1.12,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,814 Mbits/sec,681 Mbits/sec,0.814,0.681,1.495,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,202 Mbits/sec,459 Mbits/sec,0.202,0.459,0.661,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,480 Mbits/sec,522 Mbits/sec,0.48,0.522,1.002,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,1.20 Gbits/sec,373 Mbits/sec,1.2,0.373,1.573,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,529 Mbits/sec,458 Mbits/sec,0.529,0.458,0.987,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,733 Mbits/sec,479 Mbits/sec,0.733,0.479,1.212,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,247 Mbits/sec,349 Mbits/sec,0.247,0.349,0.596,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-0ef581fc5baf21a46,m5d.large,1567242764,15.0 sec,464 Mbits/sec,460 Mbits/sec,0.464,0.46,0.924,45,8,iperf -c 172.31.95.63 --dualtest --window 416k --time 15,,,,,
i-06a6e582ccf554e23,m5d.large,1567242764,15.0 sec,840 Mbits/sec,696 Mbits/sec,0.84,0.696,1.536,45,9,iperf -c 172.31.92.101 --dualtest --window 416k --time 15,,,,,
i-06a6e582ccf554e23,m5d.large,1567242764,15.0 sec,512 Mbits/sec,535 Mbits/sec,0.512,0.535,1.047,45,9,iperf -c 172.31.92.101 --dualtest --window 416k --time 15,,,,,
i-06a6e582ccf554e23,m5d.large,1567242764,15.0 sec,858 Mbits/sec,532 Mbits/sec,0.858,0.532,1.39,45,9,iperf -c 172.31.92.101 --dualtest --window 416k --time 15,,,,,
i-06a6e582ccf554e23,m5d.large,1567242764,15.0 sec,307 Mbits/sec,639 Mbits/sec,0.307,0.639,0.946,45,9,iperf -c 172.31.92.101 --dualtest --window 416k --time 15,,,,,
i-06a6e582ccf554e23,m5d.large,1567242764,15.0 sec,345 Mbits/sec,377 Mbits/sec,0.345,0.377,0.722,45,9,iperf -c 172.31.92.101 --dualtest --window 416k --time 15,,,,,
i-06a6e582ccf554e23,m5d.large,1567242764,15.0 sec,709 Mbits/sec,467 Mbits/sec,0.709,0.467,1.176,45,9,iperf -c 172.31.92.101 --dualtest --window 416k --time 15,,,,,
