experimentID,set id,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num,Standard deviation,Average
1571978908-0,0,i-062b6b41983765e64,m5d.large,9.08371496200561,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.77ms,9.0534s,2,,
1571978908-0,0,i-062b6b41983765e64,m5d.large,9.04112291336059,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.56ms,9.0187s,2,,
1571978908-0,0,i-062b6b41983765e64,m5d.large,9.03899264335632,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0143s,2,,
1571978908-0,0,i-062b6b41983765e64,m5d.large,9.0463900566101,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.31ms,9.0217s,2,,
1571978908-0,0,i-062b6b41983765e64,m5d.large,9.08908319473266,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1809.14ms,9.0662s,2,,
1571978908-0,0,i-062b6b41983765e64,m5d.large,9.04461002349853,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.76ms,9.0195s,2,,
1571978908-0,0,i-062b6b41983765e64,m5d.large,9.05417442321777,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.16ms,9.0250s,2,,
1571978908-0,0,i-062b6b41983765e64,m5d.large,9.05033421516418,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.87ms,9.0170s,2,,
1571978908-0,0,i-062b6b41983765e64,m5d.large,9.05679297447204,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.74ms,9.0178s,2,,
1571978908-0,0,i-062b6b41983765e64,m5d.large,9.06718969345092,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.48ms,9.0176s,2,,
1571978908-0,0,i-064ba764037e0814e,m5d.large,9.17462372779846,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.49ms,9.0508s,2,,
1571978908-0,0,i-064ba764037e0814e,m5d.large,9.03719401359558,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.69ms,9.0155s,2,,
1571978908-0,0,i-064ba764037e0814e,m5d.large,9.03606605529785,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.48ms,9.0141s,2,,
1571978908-0,0,i-064ba764037e0814e,m5d.large,9.08416271209716,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.49ms,9.0629s,2,,
1571978908-0,0,i-064ba764037e0814e,m5d.large,9.03767967224121,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.74ms,9.0151s,2,,
1571978908-0,0,i-064ba764037e0814e,m5d.large,9.03740406036377,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.70ms,9.0146s,2,,
1571978908-0,0,i-064ba764037e0814e,m5d.large,9.053804397583,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.26ms,9.0235s,2,,
1571978908-0,0,i-064ba764037e0814e,m5d.large,9.05500769615173,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.59ms,9.0227s,2,,
1571978908-0,0,i-064ba764037e0814e,m5d.large,9.06112623214721,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.59ms,9.0205s,2,,
1571978908-0,0,i-064ba764037e0814e,m5d.large,9.06830239295959,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.54ms,9.0184s,2,,
1571978908-0,0,i-067b12c11c0f3fe4c,m5d.large,9.13442349433899,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.95ms,9.0200s,2,,
1571978908-0,0,i-067b12c11c0f3fe4c,m5d.large,9.03896832466125,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.00ms,9.0179s,2,,
1571978908-0,0,i-067b12c11c0f3fe4c,m5d.large,9.07841253280639,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1809.20ms,9.0573s,2,,
1571978908-0,0,i-067b12c11c0f3fe4c,m5d.large,9.04545760154724,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.07ms,9.0249s,2,,
1571978908-0,0,i-067b12c11c0f3fe4c,m5d.large,9.04423713684082,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.12ms,9.0203s,2,,
1571978908-0,0,i-067b12c11c0f3fe4c,m5d.large,9.04902863502502,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.40ms,9.0279s,2,,
1571978908-0,0,i-067b12c11c0f3fe4c,m5d.large,9.05660319328308,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.24ms,9.0349s,2,,
1571978908-0,0,i-067b12c11c0f3fe4c,m5d.large,9.03885054588317,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.20ms,9.0175s,2,,
1571978908-0,0,i-067b12c11c0f3fe4c,m5d.large,9.05391144752502,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.75ms,9.0193s,2,,
1571978908-0,0,i-067b12c11c0f3fe4c,m5d.large,9.06718850135803,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.75ms,9.0215s,2,,
1571978908-0,0,i-0721ed04cfe6d98ee,m5d.large,9.1749575138092,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.20ms,9.0261s,2,,
1571978908-0,0,i-0721ed04cfe6d98ee,m5d.large,9.05535960197448,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.19ms,9.0314s,2,,
1571978908-0,0,i-0721ed04cfe6d98ee,m5d.large,9.0431523323059,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.83ms,9.0175s,2,,
1571978908-0,0,i-0721ed04cfe6d98ee,m5d.large,9.04423832893371,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.69ms,9.0189s,2,,
1571978908-0,0,i-0721ed04cfe6d98ee,m5d.large,9.09517645835876,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1809.80ms,9.0728s,2,,
1571978908-0,0,i-0721ed04cfe6d98ee,m5d.large,9.03861761093139,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.95ms,9.0150s,2,,
1571978908-0,0,i-0721ed04cfe6d98ee,m5d.large,9.04134225845337,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.02ms,9.0182s,2,,
1571978908-0,0,i-0721ed04cfe6d98ee,m5d.large,9.04761838912963,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.06ms,9.0255s,2,,
1571978908-0,0,i-0721ed04cfe6d98ee,m5d.large,9.04610729217529,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.77ms,9.0219s,2,,
1571978908-0,0,i-0721ed04cfe6d98ee,m5d.large,9.04001593589782,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0183s,2,,
1571978908-0,0,i-07348a99f0bf6e6df,m5d.large,9.11953282356262,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.55ms,9.0240s,2,,
1571978908-0,0,i-07348a99f0bf6e6df,m5d.large,9.05279779434204,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.87ms,9.0321s,2,,
1571978908-0,0,i-07348a99f0bf6e6df,m5d.large,9.03644394874572,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.12ms,9.0162s,2,,
1571978908-0,0,i-07348a99f0bf6e6df,m5d.large,9.0379364490509,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0191s,2,,
1571978908-0,0,i-07348a99f0bf6e6df,m5d.large,9.08919215202331,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1810.43ms,9.0687s,2,,
1571978908-0,0,i-07348a99f0bf6e6df,m5d.large,9.04522800445556,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.90ms,9.0233s,2,,
1571978908-0,0,i-07348a99f0bf6e6df,m5d.large,9.03954553604126,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.50ms,9.0179s,2,,
1571978908-0,0,i-07348a99f0bf6e6df,m5d.large,9.04647445678711,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.31ms,9.0250s,2,,
1571978908-0,0,i-07348a99f0bf6e6df,m5d.large,9.04019999504089,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.23ms,9.0193s,2,,
1571978908-0,0,i-07348a99f0bf6e6df,m5d.large,9.04326820373535,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.27ms,9.0235s,2,,
1571978908-0,0,i-07407fc712792c26f,m5d.large,9.13543581962585,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.90ms,9.0178s,2,,
1571978908-0,0,i-07407fc712792c26f,m5d.large,9.03883552551269,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.48ms,9.0193s,2,,
1571978908-0,0,i-07407fc712792c26f,m5d.large,9.08604097366333,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.96ms,9.0652s,2,,
1571978908-0,0,i-07407fc712792c26f,m5d.large,9.03839659690857,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.77ms,9.0190s,2,,
1571978908-0,0,i-07407fc712792c26f,m5d.large,9.0425100326538,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.51ms,9.0229s,2,,
1571978908-0,0,i-07407fc712792c26f,m5d.large,9.04666924476623,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.21ms,9.0197s,2,,
1571978908-0,0,i-07407fc712792c26f,m5d.large,9.04523420333862,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.86ms,9.0244s,2,,
1571978908-0,0,i-07407fc712792c26f,m5d.large,9.04048180580139,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0189s,2,,
1571978908-0,0,i-07407fc712792c26f,m5d.large,9.04111790657043,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.61ms,9.0212s,2,,
1571978908-0,0,i-07407fc712792c26f,m5d.large,9.04225969314575,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0216s,2,,
1571978908-0,0,i-079ca48d97222e4bd,m5d.large,9.19967603683471,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.08ms,9.0256s,2,,
1571978908-0,0,i-079ca48d97222e4bd,m5d.large,9.05522751808166,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.34ms,9.0346s,2,,
1571978908-0,0,i-079ca48d97222e4bd,m5d.large,9.03953433036804,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.76ms,9.0179s,2,,
1571978908-0,0,i-079ca48d97222e4bd,m5d.large,9.03867626190185,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0186s,2,,
1571978908-0,0,i-079ca48d97222e4bd,m5d.large,9.09112405776977,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1809.68ms,9.0668s,2,,
1571978908-0,0,i-079ca48d97222e4bd,m5d.large,9.04206919670105,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.72ms,9.0197s,2,,
1571978908-0,0,i-079ca48d97222e4bd,m5d.large,9.0434877872467,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.67ms,9.0218s,2,,
1571978908-0,0,i-079ca48d97222e4bd,m5d.large,9.05128192901611,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.98ms,9.0302s,2,,
1571978908-0,0,i-079ca48d97222e4bd,m5d.large,9.04816770553588,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.52ms,9.0266s,2,,
1571978908-0,0,i-079ca48d97222e4bd,m5d.large,9.03812837600708,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.75ms,9.0165s,2,,
1571978908-0,0,i-08eaaeb6a2eb55434,m5d.large,9.04660058021545,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.37ms,9.0192s,2,,
1571978908-0,0,i-08eaaeb6a2eb55434,m5d.large,9.03875732421875,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.44ms,9.0182s,2,,
1571978908-0,0,i-08eaaeb6a2eb55434,m5d.large,9.0357437133789,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.44ms,9.0174s,2,,
1571978908-0,0,i-08eaaeb6a2eb55434,m5d.large,9.10033726692199,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1811.49ms,9.0822s,2,,
1571978908-0,0,i-08eaaeb6a2eb55434,m5d.large,9.04681062698364,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.61ms,9.0278s,2,,
1571978908-0,0,i-08eaaeb6a2eb55434,m5d.large,9.04000258445739,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.16ms,9.0205s,2,,
1571978908-0,0,i-08eaaeb6a2eb55434,m5d.large,9.05874490737915,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.09ms,9.0406s,2,,
1571978908-0,0,i-08eaaeb6a2eb55434,m5d.large,9.04574823379516,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.07ms,9.0271s,2,,
1571978908-0,0,i-08eaaeb6a2eb55434,m5d.large,9.03988170623779,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.20ms,9.0220s,2,,
1571978908-0,0,i-08eaaeb6a2eb55434,m5d.large,9.04647946357727,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.82ms,9.0270s,2,,
1571978908-0,0,i-08f01fc697fe5b21d,m5d.large,9.13398241996765,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.24ms,9.0167s,2,,
1571978908-0,0,i-08f01fc697fe5b21d,m5d.large,9.06323719024658,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.58ms,9.0418s,2,,
1571978908-0,0,i-08f01fc697fe5b21d,m5d.large,9.03841304779052,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.54ms,9.0172s,2,,
1571978908-0,0,i-08f01fc697fe5b21d,m5d.large,9.03989553451538,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.75ms,9.0189s,2,,
1571978908-0,0,i-08f01fc697fe5b21d,m5d.large,9.0395278930664,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.45ms,9.0196s,2,,
1571978908-0,0,i-08f01fc697fe5b21d,m5d.large,9.11155891418457,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1811.19ms,9.0825s,2,,
1571978908-0,0,i-08f01fc697fe5b21d,m5d.large,9.04993319511413,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0197s,2,,
1571978908-0,0,i-08f01fc697fe5b21d,m5d.large,9.05366325378418,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.27ms,9.0225s,2,,
1571978908-0,0,i-08f01fc697fe5b21d,m5d.large,9.0591459274292,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.82ms,9.0211s,2,,
1571978908-0,0,i-08f01fc697fe5b21d,m5d.large,9.06211709976196,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.16ms,9.0159s,2,,
1571978908-0,0,i-0908fc60844f45ce2,m5d.large,9.19239997863769,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.11ms,9.0277s,2,,
1571978908-0,0,i-0908fc60844f45ce2,m5d.large,9.06479835510253,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.50ms,9.0448s,2,,
1571978908-0,0,i-0908fc60844f45ce2,m5d.large,9.0383653640747,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.69ms,9.0179s,2,,
1571978908-0,0,i-0908fc60844f45ce2,m5d.large,9.03704214096069,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0153s,2,,
1571978908-0,0,i-0908fc60844f45ce2,m5d.large,9.0875186920166,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1809.45ms,9.0667s,2,,
1571978908-0,0,i-0908fc60844f45ce2,m5d.large,9.04278945922851,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0189s,2,,
1571978908-0,0,i-0908fc60844f45ce2,m5d.large,9.0418689250946,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0212s,2,,
1571978908-0,0,i-0908fc60844f45ce2,m5d.large,9.04968380928039,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.16ms,9.0237s,2,,
1571978908-0,0,i-0908fc60844f45ce2,m5d.large,9.05103302001953,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.37ms,9.0263s,2,,
1571978908-0,0,i-0908fc60844f45ce2,m5d.large,9.04148173332214,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.52ms,9.0222s,2,,
1571978908-0,0,i-0936bc4464bb97bde,m5d.large,9.06984710693359,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.51ms,9.0421s,2,,
1571978908-0,0,i-0936bc4464bb97bde,m5d.large,9.04473185539245,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.51ms,9.0242s,2,,
1571978908-0,0,i-0936bc4464bb97bde,m5d.large,9.03937458992004,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.61ms,9.0185s,2,,
1571978908-0,0,i-0936bc4464bb97bde,m5d.large,9.0416235923767,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.35ms,9.0202s,2,,
1571978908-0,0,i-0936bc4464bb97bde,m5d.large,9.08223533630371,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.52ms,9.0620s,2,,
1571978908-0,0,i-0936bc4464bb97bde,m5d.large,9.04038715362548,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.71ms,9.0187s,2,,
1571978908-0,0,i-0936bc4464bb97bde,m5d.large,9.04347562789917,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.45ms,9.0200s,2,,
1571978908-0,0,i-0936bc4464bb97bde,m5d.large,9.04664158821106,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.43ms,9.0209s,2,,
1571978908-0,0,i-0936bc4464bb97bde,m5d.large,9.0485200881958,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.52ms,9.0277s,2,,
1571978908-0,0,i-0936bc4464bb97bde,m5d.large,9.04282808303833,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.21ms,9.0229s,2,,
1571978908-0,0,i-094073eb758430553,m5d.large,9.10954570770263,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.66ms,9.0236s,2,,
1571978908-0,0,i-094073eb758430553,m5d.large,9.07637596130371,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.04ms,9.0520s,2,,
1571978908-0,0,i-094073eb758430553,m5d.large,9.03934907913208,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.76ms,9.0164s,2,,
1571978908-0,0,i-094073eb758430553,m5d.large,9.04095387458801,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.64ms,9.0160s,2,,
1571978908-0,0,i-094073eb758430553,m5d.large,9.04080462455749,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.53ms,9.0201s,2,,
1571978908-0,0,i-094073eb758430553,m5d.large,9.09241724014282,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1809.99ms,9.0687s,2,,
1571978908-0,0,i-094073eb758430553,m5d.large,9.03964591026306,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.05ms,9.0164s,2,,
1571978908-0,0,i-094073eb758430553,m5d.large,9.04440307617187,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.12ms,9.0221s,2,,
1571978908-0,0,i-094073eb758430553,m5d.large,9.05059957504272,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.45ms,9.0232s,2,,
1571978908-0,0,i-094073eb758430553,m5d.large,9.05313205718994,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.85ms,9.0321s,2,,
1571978908-0,0,i-09fd3f66259f577d3,m5d.large,9.19427108764648,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0155s,2,,
1571978908-0,0,i-09fd3f66259f577d3,m5d.large,9.05353927612304,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.03ms,9.0313s,2,,
1571978908-0,0,i-09fd3f66259f577d3,m5d.large,9.04487967491149,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0219s,2,,
1571978908-0,0,i-09fd3f66259f577d3,m5d.large,9.03861570358276,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.11ms,9.0157s,2,,
1571978908-0,0,i-09fd3f66259f577d3,m5d.large,9.04939913749694,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.40ms,9.0260s,2,,
1571978908-0,0,i-09fd3f66259f577d3,m5d.large,9.11231446266174,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1813.48ms,9.0868s,2,,
1571978908-0,0,i-09fd3f66259f577d3,m5d.large,9.04486393928527,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.12ms,9.0190s,2,,
1571978908-0,0,i-09fd3f66259f577d3,m5d.large,9.04910945892334,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.37ms,9.0223s,2,,
1571978908-0,0,i-09fd3f66259f577d3,m5d.large,9.04573988914489,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.75ms,9.0240s,2,,
1571978908-0,0,i-09fd3f66259f577d3,m5d.large,9.03908514976501,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0183s,2,,
1571978908-0,0,i-0aa8cb5e00b540739,m5d.large,9.08465409278869,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.13ms,9.0404s,2,,
1571978908-0,0,i-0aa8cb5e00b540739,m5d.large,9.04189610481262,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.40ms,9.0186s,2,,
1571978908-0,0,i-0aa8cb5e00b540739,m5d.large,9.0433976650238,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.05ms,9.0189s,2,,
1571978908-0,0,i-0aa8cb5e00b540739,m5d.large,9.09046125411987,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1809.25ms,9.0670s,2,,
1571978908-0,0,i-0aa8cb5e00b540739,m5d.large,9.04753899574279,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.02ms,9.0249s,2,,
1571978908-0,0,i-0aa8cb5e00b540739,m5d.large,9.04646253585815,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.42ms,9.0179s,2,,
1571978908-0,0,i-0aa8cb5e00b540739,m5d.large,9.06235074996948,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.68ms,9.0310s,2,,
